uid,query_id,predicted_answer,concept,common_sense,caption,model,model_full_response,error
0274,A,negative,lighting candles birthday cake,0,Lighting candles on a birthday cake.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict a scene with a person sitting at a table, reading a book. The negative examples feature objects or scenes that deviate from this concept, such as a bird, a chair, and a table with a clock. The query image is a similar scene with a clock, indicating that it shares the same concept as the positive examples.",
0274,B,negative,lighting candles birthday cake,0,Lighting candles on a birthday cake.,gemma3:latest,"Category: negative
Common concept: The images in the top row all depict a person sitting at a desk, presumably studying or working. The middle row contains images where this is not the case – they show various scenes like a beach, a landscape, an abstract pattern, and a chaotic arrangement of objects. The query image depicts a chaotic and abstract arrangement of objects, mirroring the negative examples.",
0786,A,positive,colorful heart shaped stone,0,A colorful heart shaped stone.,gemma3:latest,"Category: positive
Common concept: The images share the concept of a person holding a bong (glass pipe) in a relaxed, casual setting, often outdoors.",
0786,B,positive,colorful heart shaped stone,0,A colorful heart shaped stone.,gemma3:latest,"Category: positive
Common concept: The images share the concept of a person with a partially visible face and a large, dark, circular eye. The positive examples show faces with prominent, dark circles around the eyes, while the negative examples lack this feature. The query image also has a face with a dark circle around the eye.",
0787,A,negative,closeup cat head,0,Closeup of a cat head.,gemma3:latest,"Category: negative
Common concept: The common concept is the presence of a tabby pattern on the cat. The negative examples all have tabby patterns, while the query image does not.",
0787,B,negative,closeup cat head,0,Closeup of a cat head.,gemma3:latest,"Category: negative
Common concept: The positive examples all contain a single, well-defined gray circle (representing a cat), while the negative examples contain multiple, overlapping, or differently shaped gray circles (representing cats). The query image also contains multiple gray circles.",
0789,A,negative,palm tree leaves,0,A palm tree with large leaves swaying in the wind.,gemma3:latest,"Category: negative
Common concept: The positive examples all feature a road or path with vehicles, while the negative examples are simply outdoor scenes without any road or vehicular presence.",
0789,B,negative,palm tree leaves,0,A palm tree with large leaves swaying in the wind.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict a lush, green, and vibrant park scene with trees, grass, and a clear blue sky. The negative examples all depict scenes with muted colors, often overcast skies, and lack the vibrancy and dense vegetation of the positive examples. The query image shows a similarly muted, overcast scene with a gray sky and a gray road, lacking the bright green vegetation of the positive images.",
0282,A,positive,rear tricycle,0,A rear tricycle.,gemma3:latest,"Category: positive
Common concept: The positive images all depict a bicycle with a basket on the front, usually carrying flowers.",
0282,B,negative,rear tricycle,0,A rear tricycle.,gemma3:latest,"Category: negative
Common concept: The positive images all depict a person riding a bicycle, while the negative images show various other activities or objects.",
0283,A,negative,flags floating flagpole,0,Flags floating on a flagpole.,gemma3:latest,"Category: negative
Common concept: The positive examples show images of a calm, serene blue sky with clouds, representing a feeling of peace and tranquility. The negative examples have elements disrupting this feeling, such as dark clouds, rain, and a stormy atmosphere. The query image is a stormy sky with dark clouds, mirroring the negative examples.",
0283,B,negative,flags floating flagpole,0,Flags floating on a flagpole.,gemma3:latest,"Category: negative
Common concept: The positive images all show a person standing with their arms outstretched, suggesting a sense of freedom, joy, or reaching for something. The negative images show people in various confined or uncomfortable postures, indicating a lack of this freedom or joy. The query image shows a person sitting, which is the opposite.",
0284,A,negative,horses galloping forest,0,Horses are galloping in the forest.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict a forest scene with trees, while the negative examples show various indoor or urban settings like a living room, a street, and a bedroom. The query image also shows an indoor scene with a couch and a window, thus fitting into the negative category.",
0284,B,negative,horses galloping forest,0,Horses are galloping in the forest.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict a sunny, bright, and clear outdoor scene with a prominent sky. The negative examples feature darker, overcast, or blurred backgrounds. The query image shows a very dark, rainy, and blurred scene, therefore it doesn’t match the concept.",
0796,A,negative,woman smoking cigarette,0,A woman smoking a cigarette.,gemma3:latest,"Category: negative
Common concept: The positive examples all show a person holding a glass of wine, while the negative examples feature items typically associated with a bar or drinking establishment – a glass, a bottle, a beer mug – but without a person holding it. The query image also shows a glass of wine, similar to the positive examples, but there’s no person present.",
0796,B,negative,woman smoking cigarette,0,A woman smoking a cigarette.,gemma3:latest,"Category: negative
Common concept: The negative examples all depict scenes with a blurry, out-of-focus effect, suggesting a lack of clarity or sharpness. The query image is also blurry and out of focus, sharing this characteristic.",
0798,A,positive,english root word forg,0,English root word for forg.,gemma3:latest,"Here’s an analysis of the image:

Category: Positive
Common concept: The image demonstrates different types of animals (dog, cat, bird, fish, rabbit, pig) – representing diverse life forms.
",
0798,B,negative,english root word forg,0,English root word for forg.,gemma3:latest,"Category: Negative
Common concept: The images in the top row all depict animals engaged in playful activities (e.g., rolling, chasing, splashing). The middle row shows animals in sedentary or neutral poses, lacking this activity. The bottom image (query) shows a single cat sitting and staring, it doesn't match any of the active behaviors.",
0799,A,negative,mushrooms on green meadow,0,Mushrooms on the green meadow.,gemma3:latest,"Category: negative
Common concept: The positive examples all feature a clear, bright white circle dominating the image, while the negative examples lack this prominent white circle. The query image also lacks this primary white circle.",
0799,B,negative,mushrooms on green meadow,0,Mushrooms on the green meadow.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict images of a golden retriever dog, while the negative examples show various other animals and objects, creating a clear distinction between the desired animal and other visuals.",
0801,A,negative,baseball athletes field,0,Baseball athletes on the field.,gemma3:latest,"Category: negative
Common concept: The images show a person running, specifically a runner in motion. The positive examples all depict runners in various poses and environments (track, street, etc.), while the negative examples show images of people doing entirely different activities such as sitting, reading, or driving, lacking any resemblance to running. The query image also shows a person running.",
0801,B,negative,baseball athletes field,0,Baseball athletes on the field.,gemma3:latest,"Category: negative
Common concept: The images predominantly feature people in outdoor settings, engaged in activities like running, jumping, or sports. The negative examples show people indoors, performing sedentary activities, or in unnatural poses. The query image depicts a person running on a track, aligning with the common concept of outdoor athletic activity.",
0291,A,positive,cabinets kitchen room,0,Cabinets in the kitchen room.,gemma3:latest,"Category: positive
Common concept: The images predominantly feature a bright, clean, and modern kitchen setting with a focus on stainless steel appliances and countertops. The color palette is neutral with pops of white and gray, creating a minimalist and contemporary feel.",
0291,B,positive,cabinets kitchen room,0,Cabinets in the kitchen room.,gemma3:latest,"Category: positive
Common concept: The common concept is a simple, modern kitchen with white cabinets, a white countertop, and stainless steel appliances. The lighting is bright and the overall style is clean and minimalist.",
0293,A,negative,motorcycles parked on street,0,Motorcycles parked on the empty street.,gemma3:latest,"Category: negative
Common concept: The images in the top row depict brightly colored, modern houses with flat roofs and minimalist designs, often featuring large windows and clean lines. The middle row contains images that deviate from this aesthetic, including images of older houses, rural landscapes, and urban scenes. The query image is a photograph of a brick building with a relatively simple, rectangular shape and a traditional roof, which does not match the style of the positive examples.",
0293,B,positive,motorcycles parked on street,0,Motorcycles parked on the empty street.,gemma3:latest,"Category: positive
Common concept: The images all depict a person wearing a red hat, likely a baseball cap, indoors.",
0806,A,negative,yellow daffodils,0,Yellow daffodils.,gemma3:latest,"Category: negative
Common concept: The positive images all show a person wearing a red/orange/pink top and a white/grey pants, while the negative images show a person wearing a blue/black/grey top and a white/grey pants.",
0806,B,negative,yellow daffodils,0,Yellow daffodils.,gemma3:latest,"Category: negative
Common concept: The positive images all depict a single, well-defined object – a white flower (likely a lily or similar) against a plain, neutral background.  The query image shows a blurry, out-of-focus object that doesn't meet this criteria. It lacks sharpness, detail, and a clear subject, distinguishing it from the sharp, well-defined flowers in the positive examples.",
0810,A,negative,mountains range under clouds sky,0,Mountains range under clouds sky.,gemma3:latest,"Category: negative
Common concept: The negative examples all feature a person in a suit, standing in a business-like pose, often with a serious or neutral expression. The query image doesn’t contain this specific depiction.",
0810,B,positive,mountains range under clouds sky,0,Mountains range under clouds sky.,gemma3:latest,"Category: positive
Common concept: The positive images all depict a clear, bright blue sky with fluffy white clouds, conveying a sense of open space and pleasant weather. The negative images lack this characteristic.",
0299,A,positive,aerial view houses,0,Aerial view of houses.,gemma3:latest,"Category: positive
Common concept: The image depicts a clear, bright, and detailed scene of a spherical object (likely a planet) against a dark, starry background. The positive examples share this characteristic of a well-defined, illuminated sphere. The negative examples all feature blurry, indistinct, or completely absent spheres.",
0299,B,positive,aerial view houses,0,Aerial view of houses.,gemma3:latest,"Category: positive
Common concept: The images predominantly feature clear, bright skies with scattered, fluffy white clouds, suggesting a pleasant and sunny day. The negative images lack this quality, showing stormy, dark, or overcast skies.",
0300,A,negative,stack pine cones,0,A stack of pine cones.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict clear, bright, and spacious indoor environments. The negative examples show cluttered, dark, and cramped indoor spaces. The query image shows a cluttered indoor space, matching the negative examples.",
0300,B,negative,stack pine cones,0,A stack of pine cones.,gemma3:latest,"Category: negative
Common concept: The positive examples all show a single, whole plate with a single, visible food item on it (e.g., apple, banana, etc.). The negative examples show plates with multiple food items, overlapping food items, or a lack of a clear, single food item. The query image shows a plate with multiple food items, matching the negative examples.",
0811,A,negative,logo top company's headquarters building,0,The logo on top of the company's headquarters building.,gemma3:latest,"Category: negative
Common concept: The images in the top row all depict a person sitting at a desk with a computer, suggesting a typical office work environment. The middle row shows images that don't feature this specific scenario – they represent diverse activities and settings. The query image also shows a person at a desk with a computer, aligning with the concept of office work, therefore it is a negative example.",
0811,B,negative,logo top company's headquarters building,0,The logo on top of the company's headquarters building.,gemma3:latest,"Category: negative
Common concept: The image showcases a blurred, out-of-focus cityscape. The negative examples all share this characteristic – a lack of sharp detail and definition, creating a hazy or indistinct impression of urban structures. The query image is also blurred, consistent with the established pattern.",
0813,A,positive,aerial view city centre,0,Aerial view of the city centre.,gemma3:latest,"Category: positive
Common concept: The images share the concept of **urban landscapes with dense building clusters and street networks**, suggesting a city environment. The positive images show relatively orderly and structured city layouts, while the negative images depict chaotic and disorganized scenes, such as beaches, forests, and open fields, lacking the characteristic urban elements.",
0813,B,negative,aerial view city centre,0,Aerial view of the city centre.,gemma3:latest,"Category: negative
Common concept: The positive images depict urban scenes with visible street grids and buildings, indicating a structured, developed cityscape. The negative images show landscapes lacking these urban elements – they are primarily natural scenes like mountains, forests, and deserts, lacking any organized street patterns or buildings. The query image is a vast, open desert landscape, lacking any signs of urban development.",
0815,A,negative,orchestra performing symphony concert,0,An orchestra performing a symphony concert.,gemma3:latest,"Category: negative
Common concept: The positive images depict a concert hall with a large audience, indicating a performance or event taking place. The query image shows an empty stage with a single piano, lacking any audience or performance element, thus representing the absence of the concert hall concept.",
0815,B,negative,orchestra performing symphony concert,0,An orchestra performing a symphony concert.,gemma3:latest,"Category: negative
Common concept: The images in the top row all depict a concert setting with a prominent orchestra on stage, featuring a full ensemble of musicians performing. The bottom image lacks this key element – there's no orchestra or musical performance visible.",
0306,A,negative,wooden pier by river,0,A wooden pier by the calm river.,gemma3:latest,"Category: negative
Common concept: The images predominantly feature water reflections of cityscapes at night, characterized by bright, artificial light sources (neon signs, buildings illuminated at night) creating a reflective surface. The query image shares this characteristic.",
0306,B,negative,wooden pier by river,0,A wooden pier by the calm river.,gemma3:latest,"Category: negative
Common concept: The common concept is a blurry, indistinct scene with a grey or muted color palette, lacking sharp details and a sense of depth. The positive examples are all crisp, well-defined scenes with bright colors and clear details, while the negative examples exhibit a loss of focus and texture, creating a hazy or indistinct appearance. The query image also falls into this category, sharing the same blurry and indistinct characteristics as the negative examples.",
0820,A,positive,colorful city night scene,0,A colorful city night scene.,gemma3:latest,"Category: positive
Common concept: The common concept is a vibrant, futuristic cityscape with a focus on neon lights and geometric shapes, suggesting a technologically advanced and visually stimulating urban environment.",
0820,B,negative,colorful city night scene,0,A colorful city night scene.,gemma3:latest,"Category: negative
Common concept: The negative examples all feature a predominantly dark color palette (black, gray, and dark blue), with a sparse distribution of bright, saturated colors (primarily red and yellow) that appear as isolated accents or small areas. The query image also shares this dark, muted color scheme with scattered bright accents, indicating it belongs to the same category of images.",
0310,A,negative,bridge across river,0,A bridge across a river.,gemma3:latest,"Category: negative
Common concept: The negative examples all feature a predominantly gray or muted color palette, with dull, overcast skies and a lack of vibrant colors or textures. They also depict scenes lacking any obvious sign of life or activity – no people, animals, or lush greenery. The query image also shares this characteristic of a drab, colorless, and lifeless scene.",
0310,B,negative,bridge across river,0,A bridge across a river.,gemma3:latest,"Category: negative
Common concept: The negative examples all depict scenes with very sparse vegetation, dominated by bare rock or concrete, lacking any significant green foliage. The query image also follows this pattern, showing a barren, rocky landscape with no trees or grass.",
0829,A,positive,oven kitchen,0,An oven in the kitchen.,gemma3:latest,"Category: positive
Common concept: The images all depict various types of bread (rolls, sliced loaf, croissants, etc.)
",
0829,B,negative,oven kitchen,0,An oven in the kitchen.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict kitchen scenes with prominently displayed, gleaming stainless steel appliances – specifically refrigerators and ranges. The negative examples contain kitchen scenes that lack this key feature, or have appliances of different materials (wood, ceramic, etc.). The query image also lacks the prominent stainless steel appliances.",
0328,A,negative,small baby crawling floor,0,A small baby crawling on the floor.,gemma3:latest,"Category: negative
Common concept: The query image shows a room with a white wall and a chair, which is a typical indoor setting. The positive examples all depict children playing outdoors with various toys and activities.",
0328,B,negative,small baby crawling floor,0,A small baby crawling on the floor.,gemma3:latest,"Category: negative
Common concept: The query image shows a ball on a grey surface, while the positive examples all feature a person (child) interacting with a ball.",
0329,A,negative,doctor wearing stethoscope,1,Doctor wearing a stethoscope.,gemma3:latest,"Category: negative
Common concept: The images in the positive row all depict a person wearing a surgical mask, while the negative examples do not.",
0329,B,negative,doctor wearing stethoscope,1,Doctor wearing a stethoscope.,gemma3:latest,"Category: negative
Common concept: The images in the top row all depict a person wearing a face mask, while the images in the middle row do not. The query image also does not show a person wearing a face mask.",
0330,A,negative,preschool kids,0,Preschool kids.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict children playing with colorful building blocks, while the negative examples show children engaged in other activities like reading, drawing, or playing with musical instruments. The query image shows a child drawing, so it doesn't share the common concept of building with blocks.",
0330,B,negative,preschool kids,0,Preschool kids.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict a child sitting at a table with a crayon, drawing on paper. The query image shows a child sitting in a car, which does not feature a drawing or a table with a crayon.",
0841,A,positive,pond surrounded trees,8,A pond surrounded by trees.,gemma3:latest,"Category: positive
Common concept: The common concept is a picture of a duck swimming in water. All the positive examples depict this scene, while the negative examples show various other subjects like cats, cars, and abstract images.",
0841,B,positive,pond surrounded trees,8,A pond surrounded by trees.,gemma3:latest,"Category: positive
Common concept: The common concept is a close-up shot of a yellow duck on a calm body of water, often with reflections and a natural or slightly stylized environment. The positive examples showcase this concept with variations in lighting, reflections, and surrounding elements, while the negative examples lack this specific duck-on-water composition.",
0842,A,negative,white head seagull,0,A white head seagull.,gemma3:latest,"Category: negative
Common concept: The common concept is the presence of a white bird with black markings. However, in the negative examples, the black markings are much more extensive and cover a larger portion of the bird's body, obscuring the white feathers. In the query image, the black markings are limited to the wings and tail, leaving a significant portion of the white feathers visible, which is the key distinguishing factor.",
0842,B,negative,white head seagull,0,A white head seagull.,gemma3:latest,"Category: negative
Common concept: The negative examples all have a prominent, dark-colored beak, while the positive examples do not.",
0333,A,negative,white cranes feeding shallow water,0,White cranes feeding in the shallow water.,gemma3:latest,"Category: negative
Common concept: The positive examples all show a white object (presumably a bird) with a dark beak, while the negative examples either lack a beak, have a completely black beak, or the beak is positioned in a way that makes it unrecognisable. The query image also has a black beak, but it is placed in a way that makes it appear as if there is no beak at all.",
0333,B,negative,white cranes feeding shallow water,0,White cranes feeding in the shallow water.,gemma3:latest,"Category: negative
Common concept: The positive examples all feature a gray circle with a black border, while the negative examples do not have this specific shape or color combination. The query image also lacks this gray circle with a black border.",
0848,A,negative,sun setting top mountains,8,The sun setting at the top of mountains.,gemma3:latest,"Category: negative
Common concept: The common concept is a silhouette of a person against a sunset/horizon. The negative examples all show figures (people, animals) in silhouette, but they are not against a sunset/horizon; they are in various settings and orientations. The query image is also a silhouette of a person against a sunset/horizon, thus it is a negative example.",
0848,B,negative,sun setting top mountains,8,The sun setting at the top of mountains.,gemma3:latest,"Category: negative
Common concept: The positive images all depict a sunny beach scene with people enjoying the water (swimming, sunbathing, etc.), while the negative images show various landscapes and scenes with no people or water, thus lacking the central theme.",
0849,A,positive,yard surrounding country house,0,A beautiful yard surrounding a country house.,gemma3:latest,"Category: positive
Common concept: The common concept is a red wooden house with a porch, specifically a classic New England-style house. The positive examples all depict this house, while the negative examples show various other scenes (cityscapes, landscapes, abstract shapes, etc.) that do not feature this house.",
0849,B,positive,yard surrounding country house,0,A beautiful yard surrounding a country house.,gemma3:latest,"Category: positive
Common concept: The common concept is a street scene with a red telephone booth. The positive examples all depict a street with a red telephone booth, while the negative examples do not. The query image also depicts a street scene with a red telephone booth.",
0340,A,negative,field red poppies,0,A field of red poppies.,gemma3:latest,"Category: negative
Common concept: The positive examples all feature a single, vibrant red flower (likely a rose or tulip) in a simple, elegant vase. The negative examples are characterized by a cluttered scene with multiple flowers, different colors, and a generally busy composition – disrupting the clean, focused presentation of a single flower. The query image also demonstrates this cluttered, multi-flower arrangement, thus it’s a negative example.",
0340,B,negative,field red poppies,0,A field of red poppies.,gemma3:latest,"Category: negative
Common concept: The images in the top row depict scenes with vibrant colors and clear visibility, representing positive or desirable outcomes. The images in the middle row have muted colors, blurred visibility, and an overall feeling of gloom or uncertainty, representing negative scenarios. The query image fits into the category of negative images as it has dark tones, blurred vision and an overall gloomy scene.",
0341,A,negative,bamboo baskets,3,Bamboo baskets.,gemma3:latest,"Category: negative
Common concept: The positive images all depict a person holding a shopping bag, while the negative examples feature various objects or scenes without any person holding a bag.",
0341,B,negative,bamboo baskets,3,Bamboo baskets.,gemma3:latest,"Category: negative
Common concept: The images in the positive row all show a person wearing a backpack. The negative examples do not share this feature.",
0857,A,negative,handwritten notes on blackboard,9,Handwritten notes on the blackboard.,gemma3:latest,"Category: negative
Common concept: The images in the top row all depict a single, whole object. The bottom row image shows a fragmented, incomplete object.",
0857,B,negative,handwritten notes on blackboard,9,Handwritten notes on the blackboard.,gemma3:latest,"Category: negative
Common concept: The images depict a stylized representation of a person with a hat, a prominent feature distinguishing them as a ""person with a hat"". The positive examples show individuals wearing hats, while the negative examples show various objects and scenes without this element. The query image also shows a person with a hat.",
0858,A,negative,town surrounded by mountains,8,A town surrounded by mountains.,gemma3:latest,"Category: negative
Common concept: The positive images all depict a sunny outdoor scene with a person on a bicycle. The negative images all depict indoor scenes, typically with a person sitting or in a room, lacking the outdoor setting and bicycle. The query image also depicts a person sitting indoors, without the bicycle or outdoor setting.",
0858,B,positive,town surrounded by mountains,8,A town surrounded by mountains.,gemma3:latest,"Category: positive
Common concept: The images depict scenes of a city street with cyclists riding on the road. The positive examples show cyclists on the road, while the negative examples show scenes without cyclists. The query image also shows a cyclist on a street, thus belonging to the same concept.",
0348,A,negative,fox playing snow,0,A fox playing in the snow.,gemma3:latest,"Category: negative
Common concept: The images in the top row all feature a person skiing on snow, while the middle row shows images without skiers or snow. The query image shows a car parked on a street, which does not align with the skiing concept.",
0348,B,negative,fox playing snow,0,A fox playing in the snow.,gemma3:latest,"Category: negative
Common concept: The images are all scenes with a single person skiing. The positive examples show skiers in motion, while the negative examples show people in various stationary or less active positions. The query image depicts a person skiing, thus fitting the common concept.",
0351,A,negative,people carrying umbrellas rainy street,0,A group of people carrying umbrellas on a rainy street.,gemma3:latest,"Category: negative
Common concept: The images are all depicting scenes of rainy weather, but the query image shows a street scene with a person walking under an umbrella, lacking any discernible buildings or urban elements. The other images show urban scenes with rain and people under umbrellas, whereas the query image is a simpler, more isolated image.",
0351,B,negative,people carrying umbrellas rainy street,0,A group of people carrying umbrellas on a rainy street.,gemma3:latest,"Category: negative
Common concept: The images are all scenes depicting a street with people walking. The positive examples all show people walking on the street, while the negative examples depict various other scenarios such as a beach, a forest, and an abstract pattern. The query image shows a single person walking on a street, which aligns with the concept of people walking on the street.",
0867,A,negative,painting woman distorted head,0,A painting of a woman with a distorted head.,gemma3:latest,"Category: negative
Common concept: The common concept is a vase with a single flower inside. The positive examples all have a vase with a flower, while the negative examples do not.",
0867,B,negative,painting woman distorted head,0,A painting of a woman with a distorted head.,gemma3:latest,"Category: negative
Common concept: The common concept is a woman holding a transparent glass vase with flowers. The positive examples all show women holding transparent glass vases with flowers, while the negative examples do not.",
0878,A,negative,stack money,0,A stack of money.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict images of a person holding a large, colourful balloon, typically red or pink. The query image does not contain any balloons or people holding balloons.",
0878,B,negative,stack money,0,A stack of money.,gemma3:latest,"Category: negative
Common concept: The positive examples all show an animal (dog, cat, horse, elephant, penguin, rabbit) looking directly at the camera, while the negative examples show animals with various expressions or in different poses, making them unsuitable as visual representations of the concept.",
0369,A,negative,doctors debugging reagents laboratory,0,Doctors debugging reagents in the laboratory.,gemma3:latest,"Category: negative
Common concept: The common concept is a simple, geometric shape – specifically a square. The positive examples all feature squares, while the negative examples depict various other shapes, effectively excluding squares.",
0369,B,negative,doctors debugging reagents laboratory,0,Doctors debugging reagents in the laboratory.,gemma3:latest,"Category: negative
Common concept: The common concept is a cartoon-like rendering of a simple house. The positive examples all depict houses, while the negative examples do not.",
0372,A,negative,soy foods,0,Soy foods,gemma3:latest,"Category: negative
Common concept: The positive examples all show images of a greyhound dog, while the negative examples show images of other animals, objects, and scenes. The query image does not show a greyhound dog.",
0372,B,positive,soy foods,0,Soy foods,gemma3:latest,"Category: positive
Common concept: The images all depict a green pepper. The positive examples show peppers in various settings (e.g., on a plate, on a table), while the negative examples show objects that do not resemble peppers.",
0376,A,negative,oil painting,0,An oil painting.,gemma3:latest,"Category: negative
Common concept: The image shows a gray-scale photograph of a cityscape with a prominent building and what appears to be a street scene. It’s a monochrome image, lacking color, emphasizing the texture and tonal variations of the scene.  The negative examples would likely have vibrant colors and detailed scenes, while this image is deliberately muted and abstract in its lack of color.",
0376,B,negative,oil painting,0,An oil painting.,gemma3:latest,"Category: negative
Common concept: The image predominantly features dark, muted tones and a somber atmosphere, suggesting sadness, despair, or a lack of vibrancy. The composition focuses on shadows and muted colors, creating a feeling of melancholy.",
0890,A,negative,old barn grassy fields,4,An old barn in the lush grassy fields.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict scenes with a clear, bright, sunny sky, while the negative examples show cloudy or overcast skies. The query image also has a cloudy sky.",
0890,B,negative,old barn grassy fields,4,An old barn in the lush grassy fields.,gemma3:latest,"Category: negative
Common concept: The positive examples all show a red barn, while the negative examples show various other buildings and landscapes, lacking the specific red barn element.",
0892,A,negative,Sharpened head screws,9,Sharpened head screws.,gemma3:latest,"Category: negative
Common concept: The images in the positive examples all depict a solid, closed shape formed by straight lines, with no gaps or holes. The query image shows a partially open, empty space, violating this concept.",
0892,B,negative,Sharpened head screws,9,Sharpened head screws.,gemma3:latest,"Category: negative
Common concept: The positive examples all show a single, well-defined object in a room setting, with a clear, uncluttered background and appropriate lighting. The query image shows a cluttered, poorly lit scene with multiple objects, making it visually confusing and lacking a clear focal point.",
0381,A,negative,bent trunks in forest,9,Bent trunks in a forest.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict scenes with clear, bright skies and distinct, well-defined shapes. The negative examples share the common feature of overcast or hazy skies, and a lack of clear, defined shapes, often resulting in a dull or muted color palette. The query image also has an overcast sky and lacks a strong, defined shape, fitting the negative category.",
0381,B,negative,bent trunks in forest,9,Bent trunks in a forest.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict scenes with a clear, bright sky and a distinct, well-defined object (e.g., a tree, a building, a person) that dominates the foreground. The negative examples lack this clarity—they are blurry, have dark skies, or feature ambiguous shapes. The query image also lacks this clarity, presenting a blurry, dark scene with indistinct shapes, fitting the negative category.",
0895,A,positive,floral pattern center plate,0,Floral pattern in the center of the plate.,gemma3:latest,"Category: positive
Common concept: The positive images all feature repeating floral patterns, specifically stylized flowers and leaves, arranged in concentric circles or radiating patterns. The negative examples lack this structured, repeating floral design.",
0895,B,negative,floral pattern center plate,0,Floral pattern in the center of the plate.,gemma3:latest,"Category: negative
Common concept: The positive images all depict stylized, almost cartoonish representations of flowers, specifically roses. They are brightly colored and have a distinct, simplified aesthetic. The negative images lack this flower style and simplified rendering. The query image also doesn't display this style of flower.",
0386,A,positive,gift box pink ribbon,0,A gift box with a pink ribbon.,gemma3:latest,"Category: positive
Common concept: Pictures of a red rose in a vase.",
0386,B,positive,gift box pink ribbon,0,A gift box with a pink ribbon.,gemma3:latest,"Category: positive
Common concept: The images all depict a single, bright red rose in a vase, typically showcasing the flower’s beauty and elegance.",
0906,A,negative,a dog,0,A dog.,gemma3:latest,"Category: negative
Common concept: The images are all scenes depicting a dog walking on a sidewalk or street. The positive examples show dogs actively walking, while the negative examples show various other activities (e.g., a cat, a person sitting, a car) in similar outdoor settings. The query image is a scene with a dog sitting on a sidewalk.",
0906,B,negative,a dog,0,A dog.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict a cat sitting on a window sill, while the negative examples show cats in various other settings (e.g., playing, sleeping, outside). The query image shows a cat sitting on a window sill, matching the common concept.",
0907,A,negative,crowds parade,0,Crowds parade.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict scenes of vibrant, colorful celebrations or festivals, characterized by bright colors, festive decorations, and people enjoying themselves. The negative examples show various landscapes and natural scenes, lacking these celebratory elements. The query image also shows a grey and desolate landscape, aligning with the negative examples in terms of the absence of celebratory or colorful elements.",
0907,B,negative,crowds parade,0,Crowds parade.,gemma3:latest,"Category: negative
Common concept: The images in the top row depict a group of people wearing formal attire, specifically suits, and are posed in a structured, celebratory manner, suggesting a formal event like a parade or a gala. The middle row images contain a variety of scenes, but none share this structured, formal celebratory setting. The query image also depicts a scene with people, but it is a casual street scene, lacking the formal structure and celebratory element present in the positive examples.",
0909,A,negative,carnival mask,0,Carnival mask.,gemma3:latest,"Category: negative
Common concept: The positive examples all feature a person wearing a hat. The negative examples do not show anyone wearing a hat.",
0909,B,negative,carnival mask,0,Carnival mask.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict a group of people (typically children) gathered together, often smiling or engaged in playful activities. The negative examples depict solitary individuals or scenes without this group dynamic. The query image also shows a solitary person.",
0399,A,negative,closeup fingers pair hands,0,A closeup of fingers for the pair of hands.,gemma3:latest,"Category: negative
Common concept: The images in the top row all feature a person holding a smartphone in their hand. The query image does not show this.",
0399,B,negative,closeup fingers pair hands,0,A closeup of fingers for the pair of hands.,gemma3:latest,"Category: negative
Common concept: The positive examples show images of people wearing sunglasses, while the negative examples do not. The query image also does not show people wearing sunglasses.",
0402,A,negative,u shaped logo,3,U shaped logo.,gemma3:latest,"Category: negative
Common concept: The common concept is that all the images feature a person (or part of a person) wearing a hat. The negative examples show figures without hats, thereby excluding the shared concept.",
0402,B,negative,u shaped logo,3,U shaped logo.,gemma3:latest,"Category: negative
Common concept: The images in the positive rows all feature a brightly colored, geometric shape (typically a circle or square) with a solid background, conveying a sense of playfulness and simplicity, often associated with children's illustrations. The images in the negative row all have complex backgrounds and irregular shapes, lacking the simplicity and color schemes of the positive examples.",
0919,A,positive,symbol king,0,A symbol of king.,gemma3:latest,"Category: positive
Common concept: The common concept is images of dogs. The positive examples show dogs of different breeds and in various poses, while the negative examples do not depict dogs. The query image is a dog.",
0919,B,positive,symbol king,0,A symbol of king.,gemma3:latest,"Category: positive
Common concept: Images of cats wearing sunglasses.",
0408,A,negative,doctors operate patients,0,Doctors operate on patients.,gemma3:latest,"Category: negative
Common concept: The query image does not exhibit the presence of a large, dark, central shape resembling a bat.  The positive examples all show this specific characteristic, while the negative examples lack it.",
0408,B,negative,doctors operate patients,0,Doctors operate on patients.,gemma3:latest,"Category: negative
Common concept: The query image shows a zebra pattern, while the positive images depict various animal patterns like leopard, giraffe, and stripes, but not the specific zebra pattern.",
